SAMPLE_ID,Drone,Day,Mo,Year,City_original,State,Country,Location-new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper
1636,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM, MDR, AZOCA",NA,"KM 1.5, 15'S,PESO:0.700KG-.370=.325, PRES DE ZANG, NO HAY REINA, ENJ NUEVO",DESPEJADO,TRAPLINE
1637,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 1.5, 15'S,PESO:1.300KG-.370=.925, PRES DE ZANG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1638_A,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"SITIO INTERM KM 5, 15'S, PESO:0.600KG-.370=.225, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1639,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 5.6, 15'S, PESO:1.050KG-.375=.675, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1640,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 11.9, 15'S,PESO: 1.800KG-.375=1.425, NO ZANG",DESPEJADO CON VIENTO,TRAPLINE
1641,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 24.5, 15'S, PESO:1.750KG-.375=1.375, PRES DE ZANG, NO SE HALLO LA REINA, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1643,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 40.3, 15'S, PESO:.700KG-.375=.325, PRES DE ZANG, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1644,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 43.8, 15'S, PESO:0.800KG-.375=.425, NO HAY ZANG, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1645,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 43.8, 15'S, PESO:0.750KG-.375=.375",DESPEJADO CON VIENTO,TRAPLINE
1647_A,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE
1647_B,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE
1647_C,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE
1648_A,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 99.1, 15'S, PESO:1.250KG-.375=.875, MIEL Y POLEN",DESPEJADO,TRAPLINE
1648_B,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 99.1, 15'S, PESO:1.250KG-.375=.875, MIEL Y POLEN",DESPEJADO,TRAPLINE
1649,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"SITIO INTERM KM 109, 15'S, PESO:2.250KG-.375=1.875, PRES DE ZANG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1650,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"SITIO INTERM KM 112.4, 15'S,PESO:1.200KG-.825, MIEL Y POLEN",DESPEJADO,TRAPLINE
1668,,9,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:0.450KG.-.375=.075, KM 1.5, POCA MIEL Y POLEN, SAMPLE TAKEN EARLY BECAUSE OF DELAY IN USDA GETTING DOWN THERE",SOLEADO,TRAPLINE
1669,,9,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:0.950KG.-.375=.575, KM 32, NO HAY HUEVECILLOS, SAMPLE TAKEN EARLY BECAUSE OF DELAY IN USDA GETTING DOWN THERE",SOLEADO Y CALOROSO,TRAPLINE
1670_A,,9,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.100KG.-.375=.725, SITIO INTERM KM 41.5, MIEL Y POLEN, SAMPLE TAKEN EARLY BECAUSE OF DELAY IN USDA GETTING DOWN THERE",SOLEADO Y CALOROSO,TRAPLINE
1670_B,,9,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.100KG.-.375=.725, SITIO INTERM KM 41.5, MIEL Y POLEN, SAMPLE TAKEN EARLY BECAUSE OF DELAY IN USDA GETTING DOWN THERE",SOLEADO Y CALOROSO,TRAPLINE
1672,,9,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:3.000KG.-.375=2.625, KM 47, PRES DE ZANG, SAMPLE TAKEN EARLY BECAUSE OF DELAY IN USDA GETTING DOWN THERE",DESPEJADO Y CALOROSO,TRAPLINE
1674,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MA, JHZM, MR",NA,"PESO:650 GMS.-375=0.275KG, KM73.4, ENJ PARCIAL, MUCHA MIEL, SIN ZANG, ANITA'S BUZZBUSTER #22YELLOW","NUBLADO, VENTOSO",TRAPLINE
1675,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.100-.375 KG.=0.725KG, KM70, POCOS ZANG, BASTANTE MIEL, POCO POLEN, ENJ PARCIAL, NO BUZZBUSTER #","NUBLADO, VENTOSO",TRAPLINE
1676_A,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.200 KG.-.375=0.825KG CON 3 PANALES CAIDOS, KM66, ALCOHOL SAMPLE??, NO ZANG, PANAL DE ZANGANO, ENJ PARCIAL, BASTANTE MIEL, POCO POLEN, ANITA'S BUZZBUSTER #21RED","NUBLADO, VENTOSO",TRAPLINE
1676_B,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.200 KG.-.375=0.825KG CON 3 PANALES CAIDOS, KM66, ALCOHOL SAMPLE??, NO ZANG, PANAL DE ZANGANO, ENJ PARCIAL, BASTANTE MIEL, POCO POLEN, ANITA'S BUZZBUSTER #21RED","NUBLADO, VENTOSO",TRAPLINE
1677,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:800-375 GMS.=0.425KG, KM 62.7, ENJ PARCIAL, MUCHO ZANG, MIEL Y POLEN BASTANTES, ANITA'S BUZZBUSTER #20GREEN","NUBLADO, VENTOSO",TRAPLINE
1680,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:600 GMS.-375=0.225KG, KM 55.6, ENJ PARCIAL, POCA MIEL, PANALES CAIDOS, NO ZANG, AITA'S BUZZBUSTER #17GREEN","NUBLADO, VENTOSO",TRAPLINE
1681,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.75-.375=1.375KG, KM49.9, NO ZANG, MUCHA MIEL Y NECTAR, CERA SUAVE(?), ENJ PARCIAL, ANITA'S BUZZBUSTER #15RED","NUBLADO, VENTOSO",TRAPLINE
1682,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.15-.375=0.775KG, KM 47.3, ENJ PARCIAL, ANITA'S BUZZBUSTER #14GREEN","NUBLADO, VENTOSO",TRAPLINE
1683,,23,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,MA",NA,"PESO:1.100-.375=0.725KG, SITIO INTERM KM45.5, ENJ NUEVO,, PARCIAL, BASTANTE MIEL, ANITA'S BUZZBUSTER #13YELLOW",NONE,TRAPLINE
1687,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"PESO:1.150 KG.-.375=0.775KG, KM9.5, ENJ PARCIAL, NO ZANG, POSTURA EN TODAS CELDILLAS, ANITA'S BUZZ BUSTER #5GREEN, QUEEN LOST IN TRANSPORT",NONE,TRAPLINE
1688_A,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"PESO:1.00-.375=0.625KG, KM 9.5, PANAL ZANG, PRES DE ZANG, ENJ PARCIAL, ANITAS BUZZ BUSTER #6RED",NONE,TRAPLINE
1688_B,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"PESO:1.00-.375=0.625KG, KM 9.5, PANAL ZANG, PRES DE ZANG, ENJ PARCIAL, ANITAS BUZZ BUSTER #6RED",NONE,TRAPLINE
1689,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"PESO:.550-.375=0.175KG, KM 11.9, MUESTRA DEL ENJ ENTERO, SIN ZANG, NO BUZZ BUSTER #",NONE,TRAPLINE
1691,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"KM 24.5, RESIDUAL, COPA CELDA CON LARVA 5 DIAS, POSTURA OBRERA, ANITA'S BUZZBUSTER #8GREEN",NONE,TRAPLINE
1693,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"KM 38, CABEZAS DE HORMIGAS EN ANTENNAS Y PIERNAS, ENJ ENTERO O PARCIAL?, ANITA'S BUZZBUSTER #10YELLOW",NONE,TRAPLINE
1694,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, AFG, MA",NA,"PESO:.600-.375=0.225KG, KM 38, ENJ PARCIAL, NO BUZZBUSTER #",NONE,TRAPLINE
1696,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.35 KG.-.375=0.975KG, KM 97.3, SIN ZANG, ENJ PARCIAL, MUY DEFENSIVAS, NO BUZZBUSTER #",NONE,TRAPLINE
1697,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:900 GMS.-375=0.525KG, KM99.1, PRES DE ZANG, ENJ PARCIAL, BASTANTE MIEL, ANITA'S BUZZBUSTER #23GREEN",NONE,TRAPLINE
1698,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR? ET AL,NA,"SITIO INTERM KM112.4, NO ZANG, ENJ PARCIAL, ANITA'S BUZZBUSTER #24RED",NONE,TRAPLINE
1702,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.250KG, KM113.95, PRES DE ZANG, MIEL Y POLEN, NO BZZBST #",MEDIO NUBLADO,TRAPLINE
1704_B,,24,4,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.25KG, SITIO INTERM KM115.2, MIEL Y POLEN, ANITA'S BUZZBUSTER #25YELLOW",MEDIO NUBLADO,TRAPLINE
1726,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"2.00KG, KM 62.7, 15'S, MIEL Y POCO POLEN",DESPEJADO CON VIENTO,TRAPLINE
1729,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.00KG, SITIO INTERM KM 67.6, PRES DE ZANG, MIEL Y POLEN, QUEEN LOST IN TRANSPORT",DESPEJADO,TRAPLINE
1733,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"2.300KG, KM80, 15'S",MEDIO NUBLADO,TRAPLINE
1734,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.600KG, KM80, 15'S, MIEL",MEDIO NUBLADO,TRAPLINE
1736_A,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.900, KM89.1, 15'S, PRES DE ZANG, MIEL Y POLEN, queen lost in transport",MEDIO NUBLADO,TRAPLINE
1738,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"2.200KG, KM92.9, 15'S, POLEN Y POCA MIEL, QUEEN LOST IN TRANSPORT",MEDIO NUBLADO,TRAPLINE
1739,,9,5,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.350KG, KM101, 15'S",MEDIO NUBLADO,TRAPLINE
1772,,19,6,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.275KG, MUCHA MIEL Y POLEN, NO HAY ZANGANOS",MEDIO NUBLADO,TRAPLINE
1780,,18,6,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #5, ENJAMBRE PORFUERA, 1 MUESTRA",DESPEJADO,TRAPLINE
1781,,18,6,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #6, 1 MUESTRA, CELL SIZES SUSPECT",DESPEJADO,TRAPLINE
1783,,18,6,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #8, CELL SIZE SUSPECT, LA TRAMPA ESTA DANADA POR UNA ?????",DESPEJADO,TRAPLINE
1784,,18,6,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #9, CELL SIZES SUSPECT",DESPEJADO,TRAPLINE
1788,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #11, ENJ RECIEN LLEGADO",NUBLADO,TRAPLINE
1789,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"0.20KG, ENJ PEQUENO, MUESTRA DE ENJ PARCIAL",NUBLADO,TRAPLINE
1791,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #7, ENJ PEQUENO",NUBLADO,TRAPLINE
1792,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"ABORTED TRASIEGO; LOS PANALES SE CAYERON Y SE MATERON LAS ABEJAS, CASI PURO PANAL ZANGANERO",NUBLADO,TRAPLINE
1793,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"TRASIEGO #12, MUCHO PANAL DE ZANGANO, ABEJAS MUY CORRELONAS",NUBLADO,TRAPLINE
1795,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"0.70KG, NO ZANG, ENJ PARCIAL",NUBLADO,TRAPLINE
1796,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"0.75KG, POCOS ZANG, ENJ PARCIAL",NUBLADO,TRAPLINE
1797,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,ENJ PARCIAL,NA,TRAPLINE
1798,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"ALGUNOS ZANGANOS, ENJ PARCIAL",NA,TRAPLINE
1799,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"1.18KG, ENJ POR FUERA, NO ZANG, ENJ ENTERO",NA,TRAPLINE
1800,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"0.450KG, PIQUERA PROPOLIZADA DEJONDO UN HUECO PEQUENO",NA,TRAPLINE
1801,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"NO ZANG, ENJ PARCIAL",LLUVIA FUERTE,TRAPLINE
1802,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"NO ZANG, ENJ PARCIAL, BASTANTE POLEN, SIN NECTAR",LLUVIA FUERTE,TRAPLINE
1803,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"1.24KG, ESTA COLMENA OCUPABA LA MITAD DE LA TRAMPA-LA PARTE DE ABAJO FUE OCUPADO POR RATAS- SE SACO UNA FOTO",NA,TRAPLINE
1822,,16,7,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,TRASIEGO #9 NO DATA ON FIELD SHEETS.-WCK,NUBLADO,TRAPLINE
1826,,13,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.55KG, HAY MIEL Y POLEN, NO ZANGANOS",DESPEJADO,TRAPLINE
1827,,13,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.650KG, MIEL Y POLEN, PANALES CAIDOS",DESPEJADO,TRAPLINE
1829_B,,13,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.52KG, MIEL Y POLEN, HAY ZANGANOS",DESPEJADO,TRAPLINE
1830,,13,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.00KG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1834,,14,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.650KG, POCA MIEL Y POLEN, NO ZANGANOS",DESPEJADO,TRAPLINE
1835,,14,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.450KG, HAY POLEN, NO HAY MIEL, ENJAMBRE POR FUERA, NO ZANGANOS",DESPEJADO,TRAPLINE
1836,,14,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.050KG, POCA MIEL Y POLEN, NO ZANGANOS",DESPEJADO,TRAPLINE
1838,,14,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.600KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1851_A,,27,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.700KG CON TARA, MUESTRA DE 15'S, KM 60, POCA MIEL Y POLEN, NO ZANG",MEDIO NUBLADO,TRAPLINE
1851_B,,27,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.700KG CON TARA, MUESTRA DE 15'S, KM 60, POCA MIEL Y POLEN, NO ZANG",MEDIO NUBLADO,TRAPLINE
1861,,17,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.650KG, NO MIEL NI POLEN, 1 SOLO ZANG",NUBLADO,TRAPLINE
1862,,18,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.050KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1863,,18,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.800KG, HAY MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1864,,18,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.800KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1867,,18,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.675KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1868_A,,NA,NA,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,NA,NA,NA
1873,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.800KG, POCA MIEL Y POLEN, NO ZANG, HAY CELD ZANG, 4 COPA CELDAS DE REINA",DESPEJADO,TRAPLINE
1875,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.450KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1876,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.850KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1878,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.800KG, POCA MIEL Y POLEN, NO ZANG",MEDIO NUBLADO,TRAPLINE
1880,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.900KG, MIEL Y POLEN, NO ZANG, 1 COPACELDA DE REINA",MEDIO NUBLADO,TRAPLINE
1881,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.650KG, POCA MIEL Y POLEN, NO ZANG",MEDIO NUBLADO,TRAPLINE
1883,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.750KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1884,,19,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.750KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1887,,20,9,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"2.275KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO CON FRIO,TRAPLINE
1904,,13,8,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"TRASIEGO #16, LAS REINAS SE ENJAULERON PARA DESPUES CONGELADAS",DESPEJADO,TRAPLINE
1923,,15,10,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR",NA,"0.650KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1924,,15,10,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR",NA,"1.250KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1926,,15,10,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR",NA,"2.200KG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1928,,15,10,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR",NA,"0.800KG, POCO MIEL Y POLEN, QUEEN??",DESPEJADO,TRAPLINE
1932,,16,10,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR",NA,"1.950KG, MIEL Y POLEN, PRES DE ZANG, CELDILLA DE ZANG",DESPEJADO,TRAPLINE
